blue_win,game_duration,blue_kills,blue_deaths,blue_assists,blue_gold,blue_gold_15,blue_towers,blue_dragons,blue_barons,blue_vision_score,red_kills,red_deaths,red_assists,red_gold,red_gold_15,red_towers,red_dragons,red_barons,red_vision_score,kill_diff,gold_diff,gold_diff_15,tower_diff,dragon_diff,source
0,10,5,6,9,13940.0,22516.5,0,1,0,14,6,5,3,17153.0,24123.0,0,0,0,20,-1,-1071,-1606.5,0,1,kaggle
0,10,0,11,0,7635.0,20212.5,0,0,0,16,11,0,16,25155.0,28972.5,0,1,0,22,-11,-5840,-8760.0,0,-1,kaggle
0,10,2,3,1,11696.0,20371.5,0,0,0,18,3,2,5,17351.0,23199.0,0,1,0,29,-1,-1885,-2827.5,0,-1,kaggle
1,10,10,7,11,16795.0,25114.5,0,1,0,15,7,10,5,16639.0,25036.5,0,0,0,16,3,52,78.0,0,1,kaggle
1,10,5,6,5,15954.0,24496.5,0,1,0,17,6,5,7,17085.0,25062.0,0,0,0,26,-1,-377,-565.5,0,1,kaggle
0,10,7,6,10,15587.0,23922.0,0,0,0,21,6,7,7,16670.0,24463.5,0,0,0,21,1,-361,-541.5,0,0,kaggle
1,10,9,3,6,23681.0,28732.5,0,1,0,19,3,9,3,10103.0,21943.5,0,0,0,18,6,4526,6789.0,0,1,kaggle
1,10,6,6,7,18451.0,25968.0,1,0,0,27,6,6,8,15034.0,24259.5,0,1,0,19,0,1139,1708.5,1,-1,kaggle
1,10,7,3,8,19555.0,25485.0,0,0,0,19,3,7,2,11860.0,21637.5,0,0,0,18,4,2565,3847.5,0,0,kaggle
1,10,12,7,14,18161.0,26677.5,0,1,0,31,7,12,7,17033.0,26113.5,0,0,0,140,5,376,564.0,0,1,kaggle
0,10,4,8,0,15382.0,23556.0,0,0,0,16,8,4,14,16348.0,24039.0,0,0,0,14,-4,-322,-483.0,0,0,kaggle
1,10,4,4,4,18455.0,25582.5,0,1,0,17,4,4,3,14255.0,23482.5,0,0,0,17,0,1400,2100.0,0,1,kaggle
0,10,10,6,11,17572.0,26307.0,0,1,0,20,6,10,6,17470.0,26256.0,0,0,0,18,4,34,51.0,0,1,kaggle
1,10,4,5,7,14455.0,23010.0,0,0,0,23,5,4,5,17110.0,24337.5,0,1,0,25,-1,-885,-1327.5,0,-1,kaggle
0,10,6,10,4,12470.0,23518.5,0,0,0,16,10,6,8,22097.0,28332.0,0,0,0,18,-4,-3209,-4813.5,0,0,kaggle
1,10,7,7,9,16520.0,24586.5,0,0,0,41,7,7,5,16133.0,24393.0,0,1,0,37,0,129,193.5,0,-1,kaggle
1,10,12,8,15,20232.0,29043.0,0,1,0,18,8,12,8,17622.0,27738.0,1,0,0,40,4,870,1305.0,-1,1,kaggle
0,10,1,4,1,11251.0,21073.5,0,0,0,20,4,1,5,19645.0,25270.5,0,1,0,51,-3,-2798,-4197.0,0,-1,kaggle
1,10,12,9,9,18387.0,26857.5,0,1,0,14,9,12,10,16941.0,26134.5,0,0,0,93,3,482,723.0,0,1,kaggle
1,10,7,4,6,18586.0,25993.5,0,1,0,21,4,7,3,14815.0,24108.0,0,0,0,16,3,1257,1885.5,0,1,kaggle
0,10,7,10,11,15732.0,25048.5,0,0,0,23,10,7,8,18633.0,26499.0,0,0,0,25,-3,-967,-1450.5,0,0,kaggle
0,10,7,10,7,14443.0,25288.5,1,0,0,8,10,7,12,21691.0,28912.5,1,1,0,14,-3,-2416,-3624.0,0,-1,kaggle
0,10,4,6,7,12992.0,22200.0,0,0,0,35,6,4,9,18416.0,24912.0,0,1,0,19,-2,-1808,-2712.0,0,-1,kaggle
1,10,5,4,5,16378.0,23178.0,0,0,0,22,4,5,4,13600.0,21789.0,0,1,0,19,1,926,1389.0,0,-1,kaggle
0,10,7,3,6,18602.0,25471.5,0,1,0,17,3,7,4,13739.0,23040.0,0,0,0,14,4,1621,2431.5,0,1,kaggle
1,10,5,1,5,17293.0,23602.5,0,0,0,21,1,5,1,12619.0,21265.5,0,0,0,22,4,1558,2337.0,0,0,kaggle
1,10,3,4,3,15556.0,23187.0,0,1,0,45,4,3,2,15262.0,23040.0,0,0,0,19,-1,98,147.0,0,1,kaggle
0,10,9,5,10,18062.0,24772.5,0,0,0,20,5,9,4,13421.0,22452.0,0,1,0,19,4,1547,2320.5,0,-1,kaggle
0,10,5,11,4,14274.0,24412.5,0,0,0,23,11,5,13,20277.0,27414.0,0,1,0,39,-6,-2001,-3001.5,0,-1,kaggle
1,10,5,7,6,14984.0,24225.0,0,0,0,21,7,5,12,18482.0,25974.0,0,1,0,22,-2,-1166,-1749.0,0,-1,kaggle
1,10,9,9,6,18698.0,26869.5,0,1,0,19,9,9,15,16343.0,25692.0,0,0,0,43,0,785,1177.5,0,1,kaggle
0,10,3,7,3,14463.0,23434.5,0,0,0,80,7,3,13,17943.0,25174.5,0,1,0,17,-4,-1160,-1740.0,0,-1,kaggle
1,10,6,2,9,17815.0,24607.5,0,1,0,14,2,6,3,13585.0,22492.5,0,0,0,14,4,1410,2115.0,0,1,kaggle
1,10,6,5,3,17662.0,25368.0,0,1,0,18,5,6,3,15412.0,24243.0,0,0,0,20,1,750,1125.0,0,1,kaggle
1,10,5,2,5,19880.0,25638.0,0,1,0,24,2,5,2,11516.0,21456.0,0,0,0,19,3,2788,4182.0,0,1,kaggle
1,10,6,5,5,17795.0,25584.0,0,1,0,17,5,6,6,15578.0,24475.5,0,0,0,14,1,739,1108.5,0,1,kaggle
1,10,4,5,2,14079.0,22558.5,0,0,0,138,5,4,2,16959.0,23998.5,0,1,0,18,-1,-960,-1440.0,0,-1,kaggle
1,10,10,5,8,18893.0,26197.5,0,0,0,11,5,10,9,14609.0,24055.5,0,1,0,45,5,1428,2142.0,0,-1,kaggle
1,10,10,7,16,21534.0,28483.5,0,1,0,41,7,10,11,13899.0,24666.0,0,0,0,43,3,2545,3817.5,0,1,kaggle
0,10,4,7,4,12258.0,21994.5,0,0,0,16,7,4,5,19473.0,25602.0,0,1,0,17,-3,-2405,-3607.5,0,-1,kaggle
1,10,3,6,4,13890.0,22812.0,0,1,0,19,6,3,12,17844.0,24789.0,0,0,0,19,-3,-1318,-1977.0,0,1,kaggle
0,10,9,9,11,16535.0,27054.0,0,1,0,38,9,9,10,21038.0,29305.5,0,0,0,41,0,-1501,-2251.5,0,1,kaggle
0,10,8,8,10,18859.0,26812.5,0,1,0,29,8,8,8,15907.0,25336.5,0,0,0,22,0,984,1476.0,0,1,kaggle
0,10,5,10,4,15011.0,23977.5,0,0,0,15,10,5,11,17933.0,25438.5,0,1,0,16,-5,-974,-1461.0,0,-1,kaggle
0,10,6,7,10,18420.0,25552.5,1,1,0,53,7,6,6,14265.0,23475.0,0,0,0,195,-1,1385,2077.5,1,1,kaggle
1,10,7,3,8,20558.0,26403.0,0,0,0,19,3,7,4,11690.0,21969.0,0,0,0,22,4,2956,4434.0,0,0,kaggle
0,10,5,8,10,15396.0,23968.5,0,0,0,20,8,5,9,17145.0,24843.0,0,1,0,16,-3,-583,-874.5,0,-1,kaggle
0,10,9,5,9,21132.0,27430.5,0,0,0,46,5,9,6,12597.0,23163.0,0,0,0,19,4,2845,4267.5,0,0,kaggle
0,10,5,12,8,9878.0,22332.0,0,0,0,16,12,5,10,24908.0,29847.0,0,1,0,23,-7,-5010,-7515.0,0,-1,kaggle
1,10,3,5,3,15163.0,24060.0,0,1,0,22,5,3,6,17794.0,25375.5,0,0,0,16,-2,-877,-1315.5,0,1,kaggle
1,10,4,0,6,15753.0,23082.0,0,1,0,41,0,4,0,14658.0,22534.5,0,0,0,19,4,365,547.5,0,1,kaggle
0,10,7,6,7,17004.0,25089.0,0,0,0,16,6,7,5,16170.0,24672.0,0,1,0,42,1,278,417.0,0,-1,kaggle
1,10,6,7,6,18533.0,25863.0,0,1,0,91,7,6,8,14660.0,23926.5,0,0,0,21,-1,1291,1936.5,0,1,kaggle
1,10,7,5,11,20168.0,26475.0,0,1,0,18,5,7,8,12614.0,22698.0,0,0,0,16,2,2518,3777.0,0,1,kaggle
0,10,10,6,8,17699.0,26002.5,0,0,0,35,6,10,6,16607.0,25456.5,0,0,0,17,4,364,546.0,0,0,kaggle
0,10,7,8,7,17144.0,25407.0,0,1,0,16,8,7,6,16526.0,25098.0,0,0,0,15,-1,206,309.0,0,1,kaggle
0,10,3,10,2,8434.0,20482.5,0,0,0,19,10,3,12,24097.0,28314.0,0,1,0,17,-7,-5221,-7831.5,0,-1,kaggle
1,10,6,7,4,16974.0,25234.5,0,0,0,23,7,6,8,16521.0,25008.0,0,1,0,25,-1,151,226.5,0,-1,kaggle
1,10,4,3,2,16616.0,23751.0,0,1,0,25,3,4,3,14270.0,22578.0,0,0,0,24,1,782,1173.0,0,1,kaggle
0,10,2,8,2,12604.0,22455.0,0,0,0,25,8,2,14,19702.0,26004.0,0,0,0,25,-6,-2366,-3549.0,0,0,kaggle
0,10,6,6,10,17559.0,25759.5,0,1,0,13,6,6,8,16401.0,25180.5,0,0,0,20,0,386,579.0,0,1,kaggle
0,10,1,6,1,9850.0,20113.5,0,0,0,17,6,1,4,20527.0,25452.0,0,1,0,13,-5,-3559,-5338.5,0,-1,kaggle
1,10,8,8,8,16122.0,25533.0,0,0,0,20,8,8,12,18822.0,26883.0,0,1,0,18,0,-900,-1350.0,0,-1,kaggle
0,10,4,3,5,16410.0,23706.0,0,0,0,17,3,4,5,14592.0,22797.0,0,1,0,11,1,606,909.0,0,-1,kaggle
0,10,8,3,9,20012.0,25609.5,0,1,0,23,3,8,3,11195.0,21201.0,0,0,0,18,5,2939,4408.5,0,1,kaggle
1,10,7,6,7,17769.0,24829.5,0,1,0,15,6,7,7,14121.0,23005.5,0,0,0,13,1,1216,1824.0,0,1,kaggle
0,10,9,3,10,20167.0,26518.5,0,1,0,21,3,9,5,12703.0,22786.5,0,0,0,20,6,2488,3732.0,0,1,kaggle
0,10,4,13,7,7748.0,21010.5,0,1,0,17,13,4,14,26525.0,30399.0,0,0,0,17,-9,-6259,-9388.5,0,1,kaggle
0,10,2,9,3,10740.0,20979.0,0,1,0,17,9,2,10,20478.0,25848.0,0,0,0,46,-7,-3246,-4869.0,0,1,kaggle
0,10,7,5,8,17053.0,24721.5,0,0,0,42,5,7,7,15337.0,23863.5,0,1,0,20,2,572,858.0,0,-1,kaggle
1,10,10,5,12,19094.0,26751.0,0,1,0,21,5,10,4,15314.0,24861.0,0,0,0,16,5,1260,1890.0,0,1,kaggle
1,10,8,7,8,17728.0,25800.0,0,1,0,17,7,8,7,16144.0,25008.0,0,0,0,14,1,528,792.0,0,1,kaggle
1,10,9,9,13,16919.0,25687.5,0,1,0,21,9,9,7,17537.0,25996.5,0,0,0,18,0,-206,-309.0,0,1,kaggle
1,10,7,7,9,17312.0,25405.5,0,1,0,81,7,7,7,16187.0,24843.0,0,0,0,19,0,375,562.5,0,1,kaggle
1,10,4,4,4,16108.0,23703.0,0,1,0,16,4,4,5,15190.0,23244.0,0,0,0,19,0,306,459.0,0,1,kaggle
1,10,12,2,18,24016.0,29004.0,0,0,0,51,2,12,2,9976.0,21984.0,0,0,0,16,10,4680,7020.0,0,0,kaggle
1,10,8,3,11,21226.0,27786.0,1,1,0,24,3,8,5,13120.0,23733.0,0,0,0,21,5,2702,4053.0,1,1,kaggle
0,10,4,7,5,13408.0,23019.0,0,0,0,40,7,4,7,19222.0,25926.0,0,1,0,21,-3,-1938,-2907.0,0,-1,kaggle
1,10,8,6,10,17963.0,25368.0,0,1,0,72,6,8,8,14810.0,23791.5,0,0,0,17,2,1051,1576.5,0,1,kaggle
1,10,2,4,2,14223.0,22264.5,0,0,0,27,4,2,5,16083.0,23194.5,0,0,0,25,-2,-620,-930.0,0,0,kaggle
0,10,7,5,10,18024.0,25555.5,0,0,0,50,5,7,5,15063.0,24075.0,0,1,0,20,2,987,1480.5,0,-1,kaggle
1,10,9,11,4,17088.0,26287.5,0,0,0,19,11,9,12,18399.0,26943.0,0,1,0,32,-2,-437,-655.5,0,-1,kaggle
0,10,1,5,1,12071.0,21153.0,0,0,0,20,5,1,6,18164.0,24199.5,0,0,0,18,-4,-2031,-3046.5,0,0,kaggle
0,10,6,10,7,13598.0,23295.0,0,0,0,20,10,6,6,19394.0,26193.0,0,1,0,23,-4,-1932,-2898.0,0,-1,kaggle
0,10,4,8,5,12542.0,22752.0,0,0,0,38,8,4,7,20420.0,26691.0,0,0,0,12,-4,-2626,-3939.0,0,0,kaggle
1,10,3,5,1,12269.0,22350.0,0,1,0,18,5,3,11,20162.0,26296.5,0,0,0,19,-2,-2631,-3946.5,0,1,kaggle
1,10,8,5,5,19538.0,26458.5,0,1,0,17,5,8,9,13841.0,23610.0,0,0,0,14,3,1899,2848.5,0,1,kaggle
1,10,3,7,3,12351.0,22437.0,0,1,0,14,7,3,8,20172.0,26347.5,0,0,0,21,-4,-2607,-3910.5,0,1,kaggle
0,10,2,2,1,13893.0,21853.5,0,1,0,27,2,2,3,15921.0,22867.5,0,0,0,25,0,-676,-1014.0,0,1,kaggle
0,10,7,3,5,18788.0,25230.0,0,1,0,46,3,7,4,12884.0,22278.0,0,0,0,18,4,1968,2952.0,0,1,kaggle
0,10,4,11,0,10856.0,22336.5,0,0,0,16,11,4,11,22961.0,28389.0,0,1,0,21,-7,-4035,-6052.5,0,-1,kaggle
0,10,5,9,7,12740.0,22633.5,0,0,0,20,9,5,7,19787.0,26157.0,0,1,0,21,-4,-2349,-3523.5,0,-1,kaggle
0,10,1,6,1,10252.0,20140.5,0,0,0,17,6,1,5,19777.0,24903.0,0,1,0,20,-5,-3175,-4762.5,0,-1,kaggle
1,10,8,3,6,20298.0,26772.0,0,1,0,42,3,8,3,12948.0,23097.0,0,0,0,15,5,2450,3675.0,0,1,kaggle
1,10,12,6,16,19394.0,27031.5,0,1,0,22,6,12,10,15275.0,24972.0,0,0,0,21,6,1373,2059.5,0,1,kaggle
1,10,4,4,5,17874.0,24555.0,0,1,0,15,4,4,6,13362.0,22299.0,0,0,0,9,0,1504,2256.0,0,1,kaggle
1,10,8,6,11,15326.0,24136.5,0,1,0,15,6,8,11,17621.0,25284.0,0,0,0,37,2,-765,-1147.5,0,1,kaggle
0,10,5,10,5,12208.0,22693.5,0,0,0,15,10,5,12,20971.0,27075.0,0,0,0,15,-5,-2921,-4381.5,0,0,kaggle
1,10,7,3,9,19100.0,25225.5,0,0,0,17,3,7,6,12251.0,21801.0,0,1,0,17,4,2283,3424.5,0,-1,kaggle
1,10,8,6,7,20500.0,27304.5,1,0,0,24,6,8,6,13609.0,23859.0,0,1,0,20,2,2297,3445.5,1,-1,kaggle
1,10,10,9,10,18284.0,26559.0,0,0,0,14,9,10,6,16550.0,25692.0,0,0,0,12,1,578,867.0,0,0,kaggle
1,10,10,4,6,18462.0,25002.0,0,1,0,15,4,10,3,13080.0,22311.0,0,0,0,25,6,1794,2691.0,0,1,kaggle
0,10,5,6,10,14891.0,23793.0,0,0,0,19,6,5,6,17804.0,25249.5,0,0,0,21,-1,-971,-1456.5,0,0,kaggle
1,10,9,7,10,18748.0,26218.5,0,0,0,12,7,9,8,14941.0,24315.0,0,1,0,15,2,1269,1903.5,0,-1,kaggle
0,10,9,5,6,16748.0,25173.0,0,0,0,28,5,9,3,16850.0,25224.0,0,1,0,23,4,-34,-51.0,0,-1,kaggle
0,10,8,8,7,19113.0,26913.0,0,1,0,37,8,8,12,15600.0,25156.5,0,0,0,18,0,1171,1756.5,0,1,kaggle
0,10,10,15,8,15120.0,26127.0,0,0,0,11,15,10,10,22014.0,29574.0,0,1,0,15,-5,-2298,-3447.0,0,-1,kaggle
0,10,8,10,7,13373.0,24270.0,0,0,0,21,10,8,17,21794.0,28480.5,0,0,0,19,-2,-2807,-4210.5,0,0,kaggle
1,10,2,4,2,12969.0,21186.0,0,0,0,24,4,2,7,16434.0,22918.5,0,0,0,20,-2,-1155,-1732.5,0,0,kaggle
0,10,8,11,10,18383.0,27678.0,0,0,0,18,11,8,10,18590.0,27781.5,0,1,0,20,-3,-69,-103.5,0,-1,kaggle
0,10,6,4,8,17718.0,25713.0,0,1,0,16,4,6,7,15990.0,24849.0,0,0,0,16,2,576,864.0,0,1,kaggle
0,10,7,10,9,14449.0,24214.5,0,0,0,19,10,7,16,19531.0,26755.5,0,1,0,16,-3,-1694,-2541.0,0,-1,kaggle
0,10,4,9,4,13344.0,23916.0,0,0,0,15,9,4,13,21144.0,27816.0,0,1,0,13,-5,-2600,-3900.0,0,-1,kaggle
0,10,1,6,0,11899.0,21088.5,0,0,0,12,6,1,10,18379.0,24328.5,0,1,0,19,-5,-2160,-3240.0,0,-1,kaggle
1,10,11,7,14,23478.0,29197.5,1,1,0,27,7,11,8,11439.0,23178.0,0,0,0,15,4,4013,6019.5,1,1,kaggle
0,10,8,6,14,18489.0,25726.5,0,1,0,17,6,8,5,14475.0,23719.5,0,0,0,19,2,1338,2007.0,0,1,kaggle
1,10,14,3,16,24502.0,29224.5,0,0,0,22,3,14,1,9445.0,21696.0,0,0,0,18,11,5019,7528.5,0,0,kaggle
0,10,8,6,9,15974.0,23574.0,0,0,0,14,6,8,8,15200.0,23187.0,0,1,0,19,2,258,387.0,0,-1,kaggle
0,10,3,8,3,12688.0,22522.5,0,0,0,20,8,3,8,19669.0,26013.0,0,0,0,78,-5,-2327,-3490.5,0,0,kaggle
0,10,9,4,7,18690.0,25270.5,0,0,0,20,4,9,4,13161.0,22506.0,0,0,0,19,5,1843,2764.5,0,0,kaggle
0,10,3,3,3,13886.0,22360.5,0,0,0,23,3,3,5,16949.0,23892.0,0,1,0,21,0,-1021,-1531.5,0,-1,kaggle
0,10,5,6,6,15318.0,23652.0,0,0,0,23,6,5,5,16668.0,24327.0,0,1,0,23,-1,-450,-675.0,0,-1,kaggle
0,10,10,10,10,15932.0,25083.0,0,1,0,162,10,10,8,18302.0,26268.0,0,0,0,18,0,-790,-1185.0,0,1,kaggle
0,10,3,5,2,14396.0,23077.5,0,0,0,15,5,3,3,17363.0,24561.0,0,1,0,19,-2,-989,-1483.5,0,-1,kaggle
0,10,6,8,8,14690.0,24153.0,0,0,0,122,8,6,9,18926.0,26271.0,0,0,0,22,-2,-1412,-2118.0,0,0,kaggle
1,10,7,2,6,18903.0,25465.5,0,0,0,18,2,7,3,13125.0,22576.5,0,1,0,15,5,1926,2889.0,0,-1,kaggle
0,10,8,8,12,13011.0,24049.5,0,0,0,11,8,8,6,22077.0,28582.5,1,0,0,15,0,-3022,-4533.0,-1,0,kaggle
1,10,4,6,2,14556.0,22908.0,0,1,0,44,6,4,5,16704.0,23982.0,0,0,0,148,-2,-716,-1074.0,0,1,kaggle
0,10,10,4,13,22481.0,28438.5,0,0,0,17,4,10,5,11915.0,23155.5,0,1,0,19,6,3522,5283.0,0,-1,kaggle
0,10,5,4,9,15781.0,23449.5,0,0,0,18,4,5,4,15337.0,23227.5,0,0,0,20,1,148,222.0,0,0,kaggle
0,10,1,7,2,11503.0,21735.0,0,0,0,15,7,1,10,20464.0,26215.5,0,1,0,18,-6,-2987,-4480.5,0,-1,kaggle
1,10,6,5,9,20115.0,26718.0,0,0,0,19,5,6,9,13206.0,23263.5,0,1,0,18,1,2303,3454.5,0,-1,kaggle
0,10,3,3,3,15891.0,23404.5,0,0,0,20,3,3,2,15027.0,22972.5,0,0,0,26,0,288,432.0,0,0,kaggle
1,10,4,4,8,18359.0,25000.5,0,1,0,21,4,4,3,13283.0,22462.5,0,0,0,20,0,1692,2538.0,0,1,kaggle
0,10,5,11,8,14631.0,24265.5,0,0,0,41,11,5,12,19269.0,26584.5,0,1,0,21,-6,-1546,-2319.0,0,-1,kaggle
0,10,8,10,8,15554.0,25170.0,0,0,0,64,10,8,12,19232.0,27009.0,0,1,0,22,-2,-1226,-1839.0,0,-1,kaggle
0,10,7,12,9,13953.0,23907.0,0,0,0,15,12,7,13,19908.0,26884.5,0,1,0,42,-5,-1985,-2977.5,0,-1,kaggle
1,10,7,10,9,14149.0,24231.0,0,0,0,20,10,7,10,20164.0,27238.5,0,0,0,23,-3,-2005,-3007.5,0,0,kaggle
0,10,4,6,2,13445.0,22462.5,0,1,0,19,6,4,8,18035.0,24757.5,0,0,0,45,-2,-1530,-2295.0,0,1,kaggle
0,10,3,12,2,10083.0,22024.5,0,0,0,23,12,3,11,23883.0,28924.5,0,0,0,20,-9,-4600,-6900.0,0,0,kaggle
1,10,6,4,6,15911.0,23754.0,0,1,0,21,4,6,1,15686.0,23641.5,0,0,0,17,2,75,112.5,0,1,kaggle
1,10,8,5,7,16278.0,24694.5,0,0,0,91,5,8,3,16833.0,24972.0,0,1,0,16,3,-185,-277.5,0,-1,kaggle
1,10,4,7,4,15294.0,23568.0,0,1,0,27,7,4,11,16548.0,24195.0,0,0,0,24,-3,-418,-627.0,0,1,kaggle
1,10,9,2,9,21307.0,26497.5,0,0,0,17,2,9,1,10381.0,21034.5,0,1,0,84,7,3642,5463.0,0,-1,kaggle
1,10,13,5,21,25077.0,29520.0,0,1,0,19,5,13,5,8886.0,21424.5,0,0,0,21,8,5397,8095.5,0,1,kaggle
1,10,5,3,3,18647.0,24600.0,0,0,0,21,3,5,1,11906.0,21229.5,0,1,0,45,2,2247,3370.5,0,-1,kaggle
1,10,3,7,3,13715.0,21988.5,0,1,0,14,7,3,6,16547.0,23404.5,0,0,0,14,-4,-944,-1416.0,0,1,kaggle
0,10,9,10,14,18788.0,28113.0,0,0,0,15,10,9,16,18650.0,28044.0,0,0,0,15,-1,46,69.0,0,0,kaggle
1,10,6,4,5,18167.0,24955.5,0,0,0,16,4,6,5,13577.0,22660.5,0,1,0,28,2,1530,2295.0,0,-1,kaggle
1,10,9,2,5,21933.0,27118.5,0,1,0,15,2,9,1,10371.0,21337.5,0,0,0,16,7,3854,5781.0,0,1,kaggle
1,10,5,7,6,15957.0,24610.5,0,0,0,21,7,5,7,17307.0,25285.5,0,1,0,23,-2,-450,-675.0,0,-1,kaggle
0,10,6,8,9,14183.0,24217.5,0,0,0,51,8,6,12,20069.0,27160.5,0,0,0,20,-2,-1962,-2943.0,0,0,kaggle
1,10,11,5,14,23795.0,29335.5,1,0,0,70,5,11,4,11081.0,22978.5,0,1,0,85,6,4238,6357.0,1,-1,kaggle
1,10,6,3,5,17532.0,24742.5,0,0,0,41,3,6,2,14421.0,23187.0,0,0,0,35,3,1037,1555.5,0,0,kaggle
0,10,11,9,10,17114.0,26220.0,0,1,0,16,9,11,10,18212.0,26769.0,0,0,0,18,2,-366,-549.0,0,1,kaggle
1,10,2,9,4,13401.0,22611.0,0,0,0,17,9,2,10,18420.0,25120.5,0,1,0,17,-7,-1673,-2509.5,0,-1,kaggle
0,10,4,14,2,8916.0,22444.5,0,0,0,38,14,4,20,27057.0,31515.0,1,1,0,23,-10,-6047,-9070.5,-1,-1,kaggle
1,10,6,8,7,15381.0,24087.0,0,1,0,17,8,6,6,17412.0,25102.5,0,0,0,64,-2,-677,-1015.5,0,1,kaggle
0,10,2,6,1,12359.0,22236.0,0,0,0,14,6,2,6,19754.0,25933.5,0,0,0,16,-4,-2465,-3697.5,0,0,kaggle
1,10,7,6,9,16714.0,25618.5,0,1,0,41,6,7,10,17809.0,26166.0,0,0,0,20,1,-365,-547.5,0,1,kaggle
1,10,14,4,11,25408.0,30526.5,0,1,0,23,4,14,3,10237.0,22941.0,0,0,0,24,10,5057,7585.5,0,1,kaggle
1,10,12,5,11,21024.0,28098.0,0,0,0,20,5,12,8,14148.0,24660.0,0,0,0,18,7,2292,3438.0,0,0,kaggle
1,10,10,4,12,24134.0,28525.5,0,1,0,17,4,10,4,8783.0,20850.0,0,0,0,20,6,5117,7675.5,0,1,kaggle
1,10,6,6,7,16774.0,25617.0,0,0,0,25,6,6,6,17686.0,26073.0,0,1,0,90,0,-304,-456.0,0,-1,kaggle
0,10,2,3,2,15741.0,23026.5,0,0,0,14,3,2,1,14571.0,22441.5,0,1,0,41,-1,390,585.0,0,-1,kaggle
0,10,3,3,2,15628.0,23827.5,0,0,0,17,3,3,6,16399.0,24213.0,0,0,0,17,0,-257,-385.5,0,0,kaggle
1,10,10,4,11,22588.0,28276.5,0,0,0,20,4,10,4,11377.0,22671.0,0,0,0,17,6,3737,5605.5,0,0,kaggle
1,10,4,3,5,18592.0,24637.5,0,0,0,17,3,4,4,12091.0,21387.0,0,1,0,17,1,2167,3250.5,0,-1,kaggle
0,10,5,10,4,12779.0,23473.5,0,0,0,57,10,5,14,21389.0,27778.5,0,1,0,15,-5,-2870,-4305.0,0,-1,kaggle
1,10,4,6,3,12697.0,21988.5,0,0,0,41,6,4,6,18583.0,24931.5,0,0,0,18,-2,-1962,-2943.0,0,0,kaggle
0,10,5,7,7,15279.0,23974.5,0,1,0,25,7,5,10,17391.0,25030.5,0,0,0,21,-2,-704,-1056.0,0,1,kaggle
1,10,4,4,3,16814.0,23802.0,0,0,0,49,4,4,4,13976.0,22383.0,0,1,0,24,0,946,1419.0,0,-1,kaggle
0,10,9,8,8,16236.0,25098.0,0,1,0,11,8,9,9,17724.0,25842.0,0,0,0,14,1,-496,-744.0,0,1,kaggle
0,10,4,16,5,8971.0,21549.0,0,0,0,18,16,4,18,25156.0,29641.5,0,1,0,54,-12,-5395,-8092.5,0,-1,kaggle
1,10,6,6,5,16096.0,24055.5,0,0,0,19,6,6,7,15919.0,23967.0,0,1,0,19,0,59,88.5,0,-1,kaggle
1,10,9,6,9,19193.0,26464.5,0,0,0,19,6,9,8,14543.0,24139.5,0,1,0,37,3,1550,2325.0,0,-1,kaggle
0,10,1,6,3,12101.0,21391.5,0,1,0,46,6,1,11,18581.0,24631.5,0,0,0,71,-5,-2160,-3240.0,0,1,kaggle
0,10,4,11,3,14065.0,23908.5,0,0,0,42,11,4,7,19687.0,26719.5,0,0,0,83,-7,-1874,-2811.0,0,0,kaggle
0,10,3,6,3,13633.0,23230.5,0,0,0,22,6,3,6,19195.0,26011.5,0,1,0,14,-3,-1854,-2781.0,0,-1,kaggle
0,10,8,8,8,16704.0,24901.5,0,1,0,34,8,8,6,16395.0,24747.0,0,0,0,84,0,103,154.5,0,1,kaggle
1,10,4,3,3,19623.0,25572.0,2,0,0,18,3,4,4,11898.0,21709.5,0,1,0,17,1,2575,3862.5,2,-1,kaggle
1,10,7,5,12,21376.0,27492.0,0,1,0,21,5,7,5,12232.0,22920.0,0,0,0,18,2,3048,4572.0,0,1,kaggle
0,10,7,11,7,15326.0,26062.5,0,0,0,18,11,7,10,21473.0,29136.0,0,1,0,17,-4,-2049,-3073.5,0,-1,kaggle
1,10,7,4,9,18695.0,24834.0,0,0,0,17,4,7,4,12278.0,21625.5,0,1,0,15,3,2139,3208.5,0,-1,kaggle
1,10,15,2,17,29863.0,32824.5,1,1,0,18,2,15,0,5923.0,20854.5,0,0,0,13,13,7980,11970.0,1,1,kaggle
0,10,9,7,11,18485.0,26073.0,0,0,0,17,7,9,10,15176.0,24418.5,0,0,0,44,2,1103,1654.5,0,0,kaggle
1,10,13,3,15,27342.0,31192.5,0,1,0,31,3,13,1,7701.0,21372.0,0,0,0,46,10,6547,9820.5,0,1,kaggle
0,10,4,9,3,12997.0,23203.5,0,0,0,46,9,4,8,20413.0,26911.5,0,1,0,25,-5,-2472,-3708.0,0,-1,kaggle
1,10,9,6,10,19415.0,26926.5,0,1,0,128,6,9,7,15023.0,24730.5,0,0,0,19,3,1464,2196.0,0,1,kaggle
0,10,6,15,6,10522.0,22807.5,0,0,0,21,15,6,15,24571.0,29832.0,0,1,0,36,-9,-4683,-7024.5,0,-1,kaggle
1,10,9,0,9,22112.0,26752.5,0,1,0,23,0,9,0,9281.0,20337.0,0,0,0,86,9,4277,6415.5,0,1,kaggle
