match_id,blue_win,blue_champ_1,blue_champ_2,blue_champ_3,blue_champ_4,blue_champ_5,red_champ_1,red_champ_2,red_champ_3,red_champ_4,red_champ_5
EUW1_7651944194,1,31,36,142,145,111,17,904,55,21,63
EUW1_7651375329,0,904,31,13,81,111,98,202,85,54,17
EUW1_7651315552,1,58,31,127,81,82,904,234,69,222,157
EUW1_7651255108,1,2,233,13,22,54,3,106,950,222,117
EUW1_7650564390,1,78,876,777,81,17,223,113,105,21,432
EUW1_7650526210,1,31,79,13,157,54,266,19,45,222,9
EUW1_7648729165,1,8,233,246,51,517,24,5,45,221,80
EUW1_7659161880,0,516,234,901,145,16,20,120,800,50,350
EUW1_7659110738,1,904,121,55,800,267,75,203,157,110,16
EUW1_7659052349,1,904,517,3,21,147,223,234,101,429,526
EUW1_7658739387,1,2,141,13,51,902,122,19,90,119,555
EUW1_7657919701,0,92,19,1,21,350,80,131,99,51,555
EUW1_7657351364,1,223,121,45,21,25,17,141,38,202,147
EUW1_7657318474,1,41,141,45,81,63,83,31,105,804,163
EUW1_7656857055,1,36,32,166,202,800,10,35,61,222,497
EUW1_7656815689,1,36,233,105,800,63,875,131,74,498,497
EUW1_7656766358,0,24,234,115,523,117,58,517,91,236,53
EUW1_7656262099,0,82,24,157,523,99,236,91,90,42,555
EUW1_7656223497,0,24,62,34,21,80,122,60,1,69,17
EUW1_7653894175,1,14,11,950,21,54,875,33,25,67,35
EUW1_7653835701,1,110,104,134,21,25,114,245,517,145,53
EUW1_7653666506,0,17,62,800,81,99,84,131,157,21,518
EUW1_7653638548,0,54,246,61,523,99,23,86,517,81,12
EUW1_7653557077,1,114,141,45,21,78,420,83,54,222,89
EUW1_7653531883,0,98,32,101,523,235,122,54,134,21,57
EUW1_7653501469,1,75,254,234,21,99,92,23,103,523,143
EUW1_7653153943,0,875,131,136,523,50,240,75,45,21,99
EUW1_7661178631,1,83,36,91,18,43,31,24,166,202,201
EUW1_7660983164,0,420,234,84,22,235,875,24,163,51,25
EUW1_7660953046,0,39,59,99,523,432,24,234,90,18,161
EUW1_7660933234,0,83,72,157,202,16,24,60,10,51,111
EUW1_7660342526,1,36,111,99,51,53,54,245,800,21,22
EUW1_7660081404,1,875,950,50,51,99,11,31,101,145,800
EUW1_7659707556,1,36,24,50,67,800,875,254,61,360,53
EUW1_7659644385,1,10,24,7,69,17,777,141,84,202,800
EUW1_7659597933,1,36,24,238,51,22,58,30,800,222,89
EUW1_7658829242,0,897,234,910,21,99,6,126,136,498,43
EUW1_7658256701,1,516,24,142,51,99,10,233,238,81,50
EUW1_7656924790,1,10,234,74,22,201,126,233,84,221,99
EUW1_7656720325,1,887,56,103,222,111,79,126,61,50,22
EUW1_7656500375,1,31,233,893,21,43,122,24,45,51,800
EUW1_7656309566,1,83,24,105,523,43,82,233,136,81,25
EUW1_7656258661,1,133,24,893,222,800,86,121,245,51,143
EUW1_7656143866,0,266,24,910,901,555,154,106,99,236,80
EUW1_7656118710,1,777,24,74,29,902,10,30,157,21,89
EUW1_7655368938,0,904,24,115,119,412,82,56,268,21,44
EUW1_7657583093,0,17,141,517,21,57,50,131,105,51,89
EUW1_7657283873,1,122,141,127,51,350,887,120,38,18,267
EUW1_7657215786,1,36,106,777,202,25,92,234,101,21,902
EUW1_7657174466,0,31,24,8,51,54,266,56,517,22,201
EUW1_7656816951,0,39,102,517,21,99,98,62,157,51,142
EUW1_7656771929,0,166,56,3,523,235,54,102,103,145,412
EUW1_7656733288,0,122,427,90,202,21,133,102,517,51,25
EUW1_7656700290,0,10,876,777,222,16,75,102,84,115,902
EUW1_7656651828,0,122,56,103,498,902,39,32,114,523,147
EUW1_7655716113,0,266,24,777,498,497,126,62,103,67,26
EUW1_7655617372,0,31,75,84,22,25,875,35,36,67,16
EUW1_7655137370,1,17,20,69,429,50,904,11,517,202,89
EUW1_7655114587,1,110,60,103,21,99,141,19,245,202,555
EUW1_7655074573,0,154,107,55,21,89,82,62,517,235,25
EUW1_7653305948,0,150,876,161,221,147,58,131,67,115,555
EUW1_7653297865,1,59,24,103,67,111,41,106,246,18,117
EUW1_7645334316,0,114,131,517,21,78,24,62,45,901,161
EUW1_7644039637,0,57,234,99,29,902,74,254,103,96,12
EUW1_7644013893,1,14,32,103,145,53,904,266,777,222,35
EUW1_7655025749,0,266,9,54,21,43,80,11,136,112,800
EUW1_7647615676,1,875,24,136,429,143,420,203,99,222,902
EUW1_7647563540,0,6,121,13,222,518,83,154,99,145,25
EUW1_7647503354,1,6,54,50,51,45,58,233,3,222,147
EUW1_7647451490,1,24,200,84,222,117,887,233,142,51,53
EUW1_7647385320,0,799,36,110,51,800,19,60,11,222,143
EUW1_7647322945,1,74,32,950,222,555,80,106,142,22,147
EUW1_7647268659,1,54,32,50,222,99,223,35,777,901,800
EUW1_7646843592,1,875,234,50,67,63,82,11,910,222,117
EUW1_7646802755,0,83,234,55,222,267,799,54,777,901,412
EUW1_7646770729,1,54,113,55,222,117,36,131,85,22,412
EUW1_7646415656,1,36,234,517,115,111,114,254,131,222,25
EUW1_7646375799,1,950,24,99,222,50,233,245,90,22,25
EUW1_7646335304,0,58,9,777,145,143,85,32,45,29,25
EUW1_7646277073,1,75,54,31,222,555,122,77,101,145,12
EUW1_7645832715,1,887,56,54,222,267,875,36,3,51,800
EUW1_7645788238,1,777,31,63,222,412,36,102,99,51,37
EUW1_7645672346,1,157,876,39,22,267,23,517,893,222,53
EUW1_7645585653,0,98,54,45,222,143,122,56,131,51,902
EUW1_7661197633,0,58,59,157,21,800,904,91,127,895,25
EUW1_7661153707,0,82,107,166,67,25,777,516,34,81,432
EUW1_7661024789,1,6,106,45,901,25,86,35,238,15,50
EUW1_7660955432,0,86,107,800,51,235,54,254,777,21,25
EUW1_7660924041,0,106,120,84,96,57,777,19,875,51,25
EUW1_7660920103,1,86,107,517,51,25,54,77,112,145,99
EUW1_7660911233,1,54,80,238,202,115,887,254,45,67,25
EUW1_7660602231,1,39,141,55,21,25,58,9,45,202,99
EUW1_7660558545,1,99,233,90,202,25,31,203,45,236,412
EUW1_7660480824,1,904,245,68,21,267,2,5,110,202,25
EUW1_7660406551,1,904,62,157,21,25,122,9,110,50,235
EUW1_7659807566,1,36,102,103,81,25,157,254,112,145,111
EUW1_7659771491,0,86,107,711,51,25,74,35,157,222,902
EUW1_7659658850,0,39,131,777,18,25,78,77,105,236,350
EUW1_7659619815,0,83,203,13,145,111,23,56,142,901,147
EUW1_7659595636,0,98,54,157,222,101,110,48,103,145,25
EUW1_7659566582,1,17,36,63,29,147,31,950,105,360,235
EUW1_7659163898,0,875,126,800,22,518,54,19,34,21,147
EUW1_7658652599,0,74,54,103,236,143,17,24,245,96,25
EUW1_7655415365,0,50,24,112,81,43,86,121,517,42,147
EUW1_7661195049,0,904,19,157,15,147,54,106,45,202,16
EUW1_7661154569,0,92,33,517,51,800,31,904,90,22,99
EUW1_7661132201,0,36,83,45,21,29,86,131,238,82,31
EUW1_7659926230,1,904,233,45,18,99,143,950,90,804,412
EUW1_7659886814,1,82,64,800,145,50,2,131,90,18,350
EUW1_7659842873,1,83,24,45,523,63,31,11,103,36,111
EUW1_7659225258,0,41,517,38,202,53,904,11,45,221,25
EUW1_7659104690,1,69,234,245,110,25,901,24,45,115,99
EUW1_7659017216,0,420,121,25,523,111,83,245,90,222,223
EUW1_7658970504,0,122,106,31,51,555,54,203,45,901,111
EUW1_7658350881,0,75,234,10,222,111,27,203,55,21,63
EUW1_7658324047,1,54,234,10,222,99,122,19,55,202,800
EUW1_7658302467,1,122,102,134,51,25,36,113,10,45,223
EUW1_7656350826,1,31,33,10,910,147,83,950,800,51,50
EUW1_7656293421,1,75,203,115,804,99,14,141,90,21,267
EUW1_7656258078,0,36,106,10,51,63,904,234,34,21,161
EUW1_7656238758,0,8,54,777,145,555,36,77,10,202,50
EUW1_7653363591,1,2,72,31,110,25,82,32,157,21,432
EUW1_7653331281,1,31,78,517,21,161,24,234,84,81,63
EUW1_7651007857,0,122,35,136,21,555,420,24,99,202,147
EUW1_7646181500,0,14,141,134,110,63,887,31,157,202,99
EUW1_7646103661,1,904,31,103,21,518,110,62,157,222,147
EUW1_7646019031,0,58,30,84,222,111,36,31,110,51,25
EUW1_7645948343,0,54,78,105,39,53,164,113,90,202,555
EUW1_7644719328,0,31,78,105,21,555,54,107,245,51,57
EUW1_7643613898,0,887,80,99,222,555,36,78,103,910,53
EUW1_7643546777,1,8,518,45,81,98,36,517,910,166,555
EUW1_7643453051,0,114,32,101,22,267,14,78,55,51,50
EUW1_7643380063,1,36,80,84,42,800,887,19,134,21,40
EUW1_7639094003,1,6,254,101,14,235,31,78,147,50,412
EUW1_7639023079,1,10,78,103,81,63,150,121,950,360,497
EUW1_7638956178,0,36,234,1,51,12,83,32,55,81,99
EUW1_7581715204,0,8,72,161,360,147,122,59,84,901,888
EUW1_7581664780,0,14,234,7,67,63,105,107,134,81,57
EUW1_7513826486,1,420,234,3,221,147,114,59,161,222,53
EUW1_7513786068,1,10,5,8,804,235,122,59,103,51,267
EUW1_7505860435,1,68,106,85,901,412,23,59,8,51,147
EUW1_7661267243,1,516,32,131,51,101,39,57,90,222,267
EUW1_7661208348,1,875,121,800,145,99,83,154,29,222,110
EUW1_7660553628,0,24,72,497,145,555,122,48,800,222,25
EUW1_7660457032,0,17,105,133,110,54,31,59,131,145,50
EUW1_7660416426,1,114,233,101,429,89,8,200,800,18,111
EUW1_7660367977,1,266,82,84,221,902,799,9,131,110,555
EUW1_7660311213,1,122,121,90,901,99,82,141,39,145,57
EUW1_7660258335,1,75,82,90,22,267,150,517,142,895,350
EUW1_7660210647,1,86,36,45,895,117,133,11,800,901,350
EUW1_7660148779,0,24,56,131,222,80,14,60,245,51,54
EUW1_7660100243,1,67,31,893,21,50,887,11,800,222,80
EUW1_7660051383,0,22,233,131,67,99,17,203,91,202,432
EUW1_7659999533,0,799,54,131,145,53,133,29,55,81,902
EUW1_7659943018,0,875,32,800,202,111,10,234,90,21,80
EUW1_7659900685,0,897,517,131,18,80,82,233,134,222,223
EUW1_7659849402,0,82,517,101,50,81,98,233,800,21,518
EUW1_7659377811,0,75,33,8,360,518,11,24,90,81,50
EUW1_7659320626,0,86,120,800,145,78,420,32,161,22,89
EUW1_7659148431,0,24,106,131,804,99,777,141,105,21,147
EUW1_7659007826,0,85,33,101,901,518,875,950,800,21,32
EUW1_7660203945,1,904,77,50,21,99,122,54,80,18,20
EUW1_7659923600,1,897,200,105,202,235,11,106,3,21,517
EUW1_7658900495,0,904,876,3,236,25,141,56,99,145,412
EUW1_7658409850,0,223,126,29,222,25,420,233,3,67,22
EUW1_7656575257,1,82,31,268,51,902,157,32,25,901,117
EUW1_7656462433,1,96,54,157,51,555,8,77,115,901,74
EUW1_7656182091,0,86,59,8,901,16,83,5,517,523,800
EUW1_7652627864,0,897,950,79,901,44,83,246,134,21,89
EUW1_7652214176,0,164,950,157,145,111,39,60,238,901,432
EUW1_7651812143,1,54,120,55,901,350,86,102,875,145,37
EUW1_7650980223,0,54,72,143,222,902,904,234,910,901,412
EUW1_7650803317,1,83,107,8,202,143,36,121,127,901,37
EUW1_7650771644,1,36,9,777,18,89,114,19,45,901,63
EUW1_7648391119,1,98,92,50,901,117,54,104,142,22,16
EUW1_7648335748,0,421,233,55,901,143,50,19,101,21,17
EUW1_7648020493,1,904,233,268,901,80,777,59,517,202,57
EUW1_7647991625,0,58,23,134,901,147,904,517,39,21,267
EUW1_7646954708,0,39,516,45,18,89,104,28,112,901,800
EUW1_7646933497,0,14,233,45,22,25,75,20,161,901,101
EUW1_7645902583,1,83,107,90,901,161,875,102,127,145,81
EUW1_7657112176,1,58,75,711,202,99,23,9,950,901,432
EUW1_7657102761,1,17,141,62,360,800,350,517,4,222,902
EUW1_7656880020,0,48,517,99,202,147,133,203,55,21,201
EUW1_7656841333,1,106,233,238,498,26,82,203,3,15,555
EUW1_7656806835,1,75,106,61,51,902,50,11,90,202,4
EUW1_7656762082,1,122,904,711,15,50,36,233,105,222,111
EUW1_7656726186,1,41,234,131,21,902,420,64,81,115,99
EUW1_7656515907,0,82,35,131,21,80,31,254,157,115,26
EUW1_7656447113,0,8,11,84,15,25,27,126,55,81,89
EUW1_7656421505,1,83,17,238,202,25,92,32,800,119,350
EUW1_7655199971,0,223,17,777,18,99,82,36,38,21,147
EUW1_7655142131,1,122,17,90,202,78,86,79,127,21,555
EUW1_7655091468,1,39,77,711,18,43,82,32,84,15,53
EUW1_7655035081,0,904,131,136,498,497,83,266,105,202,800
EUW1_7655001644,0,875,106,157,145,412,54,11,142,21,17
EUW1_7654946997,0,14,24,55,51,143,27,106,45,21,267
EUW1_7654908108,0,887,106,127,21,99,6,254,3,18,25
EUW1_7654544660,1,48,36,101,115,147,31,950,142,21,902
EUW1_7654509217,1,80,11,58,202,111,84,234,55,21,12
EUW1_7654465414,1,133,31,127,21,50,36,11,8,202,555
EUW1_7655112729,0,92,234,3,21,80,36,24,517,901,111
EUW1_7652744926,0,122,234,157,96,25,92,64,131,67,526
EUW1_7652552983,0,238,131,246,145,89,36,56,34,21,267
EUW1_7652463774,0,83,876,893,18,80,777,106,245,51,111
EUW1_7652188601,0,90,44,157,29,53,6,131,517,67,888
EUW1_7652034337,0,83,62,8,895,78,86,131,157,110,497
EUW1_7652000227,1,41,72,517,202,25,777,77,84,21,497
EUW1_7650832745,1,23,203,90,901,37,79,950,4,18,164
EUW1_7650645155,1,58,64,90,22,143,904,234,893,429,555
EUW1_7650612191,1,36,126,127,119,89,875,64,238,51,103
EUW1_7650006999,0,50,154,45,222,350,122,64,240,29,432
EUW1_7649245410,0,17,517,711,22,201,115,64,136,67,99
EUW1_7648179822,1,157,64,38,21,143,50,75,166,22,7
EUW1_7645975943,0,887,35,90,222,17,904,141,39,804,99
EUW1_7644593363,1,80,64,777,222,267,266,131,103,901,99
EUW1_7643020310,1,63,238,8,110,99,887,17,166,222,267
EUW1_7642676927,0,39,233,1,222,25,887,80,910,18,267
EUW1_7642629208,1,904,57,34,18,37,39,517,103,67,111
EUW1_7641728780,1,39,54,50,51,555,92,876,3,22,53
EUW1_7642789779,1,10,24,157,18,63,897,234,84,81,117
EUW1_7642735976,0,122,131,84,21,267,887,19,7,498,904
EUW1_7641128959,0,36,104,84,429,63,516,62,55,22,143
EUW1_7641085458,0,113,83,84,51,80,36,154,800,895,78
EUW1_7640132217,0,904,59,55,67,223,36,28,84,81,143
EUW1_7640095170,1,86,36,103,22,800,114,131,245,21,50
EUW1_7640043328,1,904,106,103,222,75,31,254,39,18,267
EUW1_7618452565,1,875,950,84,222,111,106,17,74,21,526
EUW1_7618389257,1,904,31,7,18,432,84,233,268,221,16
EUW1_7618344694,0,8,106,901,18,350,36,141,268,11,117
EUW1_7618288407,1,82,106,268,901,432,240,245,517,202,111
EUW1_7618261103,1,58,254,101,67,25,74,233,268,22,37
EUW1_7617179240,1,114,141,84,222,111,10,19,112,51,35
EUW1_7617149324,1,157,5,711,18,25,54,876,7,22,80
EUW1_7617101459,0,54,233,84,29,25,75,20,245,202,17
EUW1_7617055869,1,83,56,105,221,89,166,904,84,360,235
EUW1_7616664186,0,17,35,103,157,22,86,36,950,81,63
EUW1_7616639299,0,10,32,800,804,143,74,107,84,81,53
EUW1_7616616527,0,164,104,32,18,63,86,233,84,22,43
EUW1_7661103054,0,150,24,101,51,117,75,203,105,804,22
EUW1_7661044243,0,82,121,63,18,902,36,11,7,51,800
EUW1_7658859987,0,86,35,950,145,80,82,203,75,804,902
EUW1_7657583320,0,6,59,950,236,267,67,29,131,804,26
EUW1_7652048136,1,150,24,90,51,223,10,120,50,67,412
EUW1_7647262557,1,11,517,45,145,37,126,234,777,202,902
EUW1_7642838078,0,39,234,142,895,161,420,80,103,15,111
EUW1_7634570293,0,777,121,101,18,161,147,904,131,69,99
EUW1_7626533319,1,126,233,75,29,147,420,234,18,145,80
EUW1_7618363014,1,85,234,157,222,16,54,121,101,21,99
EUW1_7616196822,1,36,517,4,81,412,82,203,103,498,51
EUW1_7614323802,1,875,24,3,51,25,82,234,86,222,143
EUW1_7612878235,1,83,11,268,29,555,887,234,45,51,147
EUW1_7612852456,1,266,77,25,22,201,48,517,777,15,350
EUW1_7610775244,1,82,203,103,202,99,31,141,55,18,78
EUW1_7608380687,1,75,516,800,51,902,164,203,90,22,89
EUW1_7608324345,1,31,102,45,21,80,83,131,105,18,89
EUW1_7608247948,1,58,517,8,22,63,14,48,90,51,99
EUW1_7607282238,1,875,28,45,21,101,122,121,7,222,147
EUW1_7658658410,1,54,106,101,236,89,266,64,69,51,800
EUW1_7658601291,1,31,62,42,51,497,82,24,777,21,16
EUW1_7658372658,1,67,904,36,5,888,122,24,238,51,63
EUW1_7658276513,0,106,233,45,21,89,122,24,711,22,412
EUW1_7658254317,0,875,24,101,233,99,17,141,238,81,16
EUW1_7655211126,0,23,24,99,21,89,17,19,38,202,143
EUW1_7654960510,1,36,121,84,29,412,86,24,45,21,26
EUW1_7654044131,1,875,24,245,21,80,27,904,112,18,223
EUW1_7653647919,0,85,64,63,901,887,875,24,157,236,99
EUW1_7652375318,0,54,24,777,222,432,36,9,4,15,555
EUW1_7652083628,0,875,24,910,221,99,516,121,4,67,555
EUW1_7652018950,1,122,24,163,202,350,36,19,90,21,26
EUW1_7651972982,0,2,24,246,51,50,86,32,112,37,800
EUW1_7650102561,1,19,9,105,202,555,86,24,238,115,99
EUW1_7648293899,0,54,24,90,67,143,904,36,711,901,78
EUW1_7648186668,1,86,24,777,804,101,1,67,134,110,267
EUW1_7648140181,1,141,106,7,21,37,19,24,777,498,497
EUW1_7647395500,1,164,904,711,29,800,84,24,893,51,111
EUW1_7647028236,1,58,24,99,18,223,79,141,777,901,412
EUW1_7645731905,0,84,24,800,51,89,887,11,61,202,412
EUW1_7647524543,0,82,19,166,222,53,36,887,84,51,43
EUW1_7647504433,0,126,19,800,21,31,875,76,245,18,53
EUW1_7647399385,1,17,20,45,202,53,133,19,136,22,147
EUW1_7647328187,0,82,91,55,804,50,17,19,7,236,412
EUW1_7647169954,1,875,19,55,51,147,14,141,81,21,43
EUW1_7646660855,0,54,141,127,21,142,223,19,517,145,202
EUW1_7646644165,1,150,24,84,901,111,122,19,131,51,412
EUW1_7646624049,1,54,19,157,110,80,68,141,517,221,902
EUW1_7646605161,0,105,19,236,523,412,86,64,90,21,89
EUW1_7646595163,1,266,19,105,21,37,86,76,103,145,89
EUW1_7646364015,0,85,33,134,110,497,150,19,63,22,161
EUW1_7646318869,1,150,11,105,21,17,24,19,245,81,350
EUW1_7646248207,0,31,19,54,202,235,17,23,245,21,99
EUW1_7645073943,1,875,19,34,51,50,266,35,910,21,111
EUW1_7645021132,0,875,19,105,67,53,122,11,910,202,800
EUW1_7644963579,0,17,20,131,202,800,82,19,163,222,902
EUW1_7643753314,1,240,517,105,145,142,98,19,3,18,147
EUW1_7643685473,0,92,19,55,804,89,31,234,90,202,235
EUW1_7643599588,1,54,234,711,81,111,86,19,99,222,25
EUW1_7643355693,0,80,9,69,895,99,104,19,166,110,101
EUW1_7660801943,0,875,60,157,145,147,27,32,103,67,350
EUW1_7660800480,0,54,62,157,119,147,122,28,105,67,53
EUW1_7660762374,0,43,59,134,222,99,2,950,8,18,902
EUW1_7660732707,0,8,9,39,21,99,54,48,157,145,267
EUW1_7660672726,1,420,35,157,18,147,516,32,7,51,80
EUW1_7660612950,1,10,24,134,51,37,92,54,103,96,902
EUW1_7660293145,0,11,28,134,222,1,58,121,90,110,101
EUW1_7660222948,0,82,20,157,21,147,86,33,101,901,63
EUW1_7659923363,1,68,56,157,21,57,83,141,7,18,555
EUW1_7659862569,0,86,11,157,15,412,223,233,105,21,53
EUW1_7659498725,1,157,77,134,222,147,54,141,127,96,89
EUW1_7659195476,0,887,20,45,901,555,75,35,517,50,223
EUW1_7656452669,1,10,19,157,21,57,904,54,127,145,50
EUW1_7656390747,1,875,5,134,21,201,39,17,950,119,40
EUW1_7656348505,1,86,23,246,901,89,24,60,157,21,111
EUW1_7655815592,0,875,106,67,21,143,114,24,157,202,16
EUW1_7655745031,1,24,233,157,22,267,122,79,777,51,147
EUW1_7655680628,0,897,20,157,67,89,799,35,45,804,50
EUW1_7655254791,0,904,111,157,81,267,875,32,103,21,555
EUW1_7655201437,0,887,32,84,21,555,420,24,157,202,50
EUW1_7660328960,1,164,254,55,119,53,420,48,35,21,17
EUW1_7660268166,1,75,32,131,99,800,10,59,103,222,147
EUW1_7660213231,1,83,35,99,122,54,266,517,8,222,16
EUW1_7659498145,0,17,233,90,157,800,10,56,777,21,99
EUW1_7659076587,1,11,56,54,22,50,887,111,134,110,201
EUW1_7657875619,0,58,36,134,360,111,24,141,131,145,63
EUW1_7654611276,0,74,245,157,145,111,67,35,777,81,142
EUW1_7654604726,0,74,48,103,498,142,245,131,157,236,201
EUW1_7647286755,0,897,238,8,804,147,777,266,63,29,25
EUW1_7644486226,1,86,131,55,51,16,122,876,910,22,12
EUW1_7643874862,0,83,35,950,96,43,67,77,34,22,147
EUW1_7643823395,0,24,20,157,22,497,17,36,131,18,99
EUW1_7642068579,1,10,20,777,145,53,82,141,84,202,99
EUW1_7641979966,0,54,203,103,145,223,98,131,115,222,17
EUW1_7640856364,0,904,234,31,22,412,83,35,14,901,63
EUW1_7640840173,0,904,36,90,18,432,86,24,131,81,53
EUW1_7640820029,1,887,19,103,51,517,223,11,800,202,40
EUW1_7640741324,0,799,24,39,360,166,41,35,131,22,25
EUW1_7633307998,0,82,24,166,202,99,36,77,901,81,35
EUW1_7658998744,1,114,63,84,21,99,887,254,17,429,57
EUW1_7658979334,1,122,246,90,18,17,86,30,157,51,101
EUW1_7643778823,0,92,11,517,67,99,904,234,103,523,350
EUW1_7643698703,0,27,20,103,99,101,875,77,63,115,25
EUW1_7657889324,0,904,106,45,50,16,6,875,901,67,99
EUW1_7657821865,1,26,876,25,360,99,36,234,45,202,79
EUW1_7657758115,1,875,234,101,22,235,82,72,25,901,111
EUW1_7656747893,0,86,56,893,21,526,23,17,25,81,99
EUW1_7649967803,0,83,245,711,51,25,887,77,99,901,43
EUW1_7649885506,0,6,64,25,51,161,893,141,777,67,99
EUW1_7649695121,0,420,233,25,804,147,157,54,245,202,267
EUW1_7649560342,1,887,56,25,21,117,875,246,950,96,16
EUW1_7649517511,1,74,54,25,21,45,799,28,101,901,902
EUW1_7649372661,1,420,254,127,21,350,92,19,7,523,412
EUW1_7648576480,1,17,11,84,222,111,58,233,45,145,555
EUW1_7648429510,1,86,19,127,22,101,122,24,105,145,161
EUW1_7648364247,1,14,203,34,119,555,54,11,103,901,223
EUW1_7648355725,1,82,56,39,202,50,875,5,127,222,25
EUW1_7648321426,1,64,238,25,157,111,876,141,103,21,902
EUW1_7648095806,1,164,75,25,22,99,266,11,45,222,412
EUW1_7647771129,0,67,11,99,134,223,420,19,103,893,497
EUW1_7647752881,0,74,24,99,222,40,67,17,84,51,111
EUW1_7647712847,1,887,24,54,67,902,777,421,800,96,101
EUW1_7647669411,0,6,56,777,22,902,875,141,54,498,9
EUW1_7659512571,0,83,28,202,222,111,54,121,131,145,412
EUW1_7657015124,0,83,19,134,119,43,67,62,61,360,12
EUW1_7657006322,0,58,141,234,360,57,799,113,134,67,16
EUW1_7646486817,0,54,64,103,67,99,82,17,238,51,63
EUW1_7646466610,1,67,107,90,145,888,904,78,24,221,267
EUW1_7646305588,0,266,54,90,17,518,27,56,157,51,43
EUW1_7646219241,1,22,54,45,21,432,75,32,99,51,800
EUW1_7643903434,0,800,950,777,81,9,122,24,157,804,17
EUW1_7643884712,0,904,36,55,81,50,24,35,45,67,83
EUW1_7643873007,0,14,35,45,901,117,41,32,39,429,16
EUW1_7643715122,1,875,35,55,81,517,86,19,45,145,57
EUW1_7640848770,1,17,233,84,21,32,904,77,43,202,111
EUW1_7640816207,1,420,234,90,18,40,875,517,134,51,111
EUW1_7640763474,1,24,131,103,800,80,122,59,84,67,143
EUW1_7577876246,1,34,245,238,202,25,36,2,134,119,37
EUW1_7389692460,0,777,64,268,202,99,901,28,1,498,16
EUW1_7389677700,0,23,120,63,22,800,41,141,134,202,89
EUW1_7387461397,0,114,950,238,51,902,75,56,55,202,161
EUW1_7387129928,0,150,9,157,51,201,54,17,1,202,267
EUW1_7619921559,0,164,9,3,800,63,106,238,166,21,412
EUW1_7619889627,1,904,233,84,51,50,10,35,134,29,43
EUW1_7619855999,1,50,28,777,67,117,86,32,103,22,412
EUW1_7619808409,1,17,121,25,21,267,904,9,4,202,161
EUW1_7591684568,1,58,113,875,22,147,41,48,8,81,143
EUW1_7590710751,0,897,55,14,145,99,39,234,238,901,50
EUW1_7363064429,1,75,950,90,81,57,266,32,39,145,143
EUW1_7363019932,1,266,36,13,202,555,79,30,157,51,143
EUW1_7344446670,0,39,35,238,800,143,36,11,127,110,16
EUW1_7648720657,1,10,17,84,15,45,8,234,115,202,518
EUW1_7638491738,1,36,203,50,21,111,2,131,115,22,526
EUW1_7638439810,1,904,56,245,18,267,98,48,115,202,800
EUW1_7637835037,1,904,233,41,145,99,122,17,115,21,143
EUW1_7631539615,0,98,107,115,145,902,36,121,90,51,101
EUW1_7631064646,1,8,64,115,22,412,27,5,134,81,147
EUW1_7630509942,1,122,141,115,81,147,14,234,136,222,526
EUW1_7630369961,1,83,24,84,901,526,31,266,115,523,223
EUW1_7630338526,0,777,31,84,498,25,14,24,115,901,147
EUW1_7629913508,1,10,75,115,18,223,2,54,245,145,63
EUW1_7629889866,1,887,246,115,222,17,157,131,84,67,37
EUW1_7628028299,1,14,517,115,360,89,54,203,800,21,143
EUW1_7625492876,0,10,77,84,51,143,39,48,115,236,80
EUW1_7622428385,0,80,36,69,895,412,114,64,90,222,1
EUW1_7622228811,1,14,11,517,800,80,777,48,115,15,44
EUW1_7621263323,1,54,24,115,145,37,904,131,112,901,22
EUW1_7621168024,1,82,203,101,67,50,904,120,115,236,117
EUW1_7620802402,0,19,234,115,81,50,110,11,777,202,63
EUW1_7620735580,1,904,33,115,498,497,54,876,950,145,902
EUW1_7660743168,1,86,887,157,51,350,114,238,268,18,117
EUW1_7660694009,1,420,233,131,67,26,240,54,91,119,12
EUW1_7656412248,0,119,517,134,67,412,2,233,268,202,267
EUW1_7656382696,0,106,126,163,360,555,82,120,910,21,40
EUW1_7656309727,1,83,121,84,51,267,17,234,238,202,412
EUW1_7656276973,0,86,35,238,901,111,24,121,893,15,40
EUW1_7655681897,0,77,11,8,15,147,106,20,268,523,43
EUW1_7655206171,1,223,104,157,112,14,887,141,142,67,40
EUW1_7655148821,0,54,234,157,110,16,50,254,4,51,267
EUW1_7655109696,1,904,24,127,145,12,54,245,163,96,40
EUW1_7655066481,1,54,32,245,804,902,133,56,136,119,16
EUW1_7655027670,0,10,35,34,15,16,50,64,84,157,80
EUW1_7654981122,0,10,24,127,202,76,950,35,142,145,16
EUW1_7654941692,1,23,60,161,498,16,875,238,61,360,80
EUW1_7654927888,0,58,19,517,222,267,10,126,800,202,40
EUW1_7654895629,0,68,203,45,22,412,27,121,127,81,117
EUW1_7654306258,1,897,107,777,236,267,4,54,711,67,12
EUW1_7654227340,1,8,56,161,222,43,98,131,103,221,267
EUW1_7654147628,1,31,266,800,804,63,86,234,161,81,267
EUW1_7653737308,1,36,517,166,51,16,126,32,711,222,99
EUW1_7659948908,0,92,59,893,202,161,54,950,134,51,267
EUW1_7659140101,0,36,238,127,202,25,150,141,7,523,43
EUW1_7658592475,0,106,876,85,202,267,54,31,80,51,517
EUW1_7658539007,0,54,904,84,360,50,150,233,4,429,111
EUW1_7658526541,0,86,62,39,18,412,17,24,800,99,20
EUW1_7657769455,0,48,245,134,22,902,17,35,1,51,267
