match_id,blue_win,blue_champ_1,blue_champ_2,blue_champ_3,blue_champ_4,blue_champ_5,red_champ_1,red_champ_2,red_champ_3,red_champ_4,red_champ_5
EUW1_7654625377,0,27,234,777,221,111,84,75,7,360,223
EUW1_7661687302,1,799,48,131,21,16,54,107,55,81,12
EUW1_7661368555,1,777,32,50,18,267,904,106,61,67,518
EUW1_7661297276,0,58,24,84,81,432,122,234,105,15,412
EUW1_7660843456,1,17,32,45,67,412,799,76,101,360,53
EUW1_7660825917,1,516,120,34,81,50,122,131,157,222,26
EUW1_7660807298,1,266,106,161,901,223,164,234,34,18,40
EUW1_7660793649,0,904,245,246,119,526,420,876,800,222,10
EUW1_7660784815,1,266,131,90,145,111,122,54,245,236,267
EUW1_7660758061,1,54,23,161,236,99,92,234,4,21,111
EUW1_7660726647,0,92,107,166,523,526,114,234,202,29,16
EUW1_7660680068,0,114,54,245,202,800,119,141,105,110,147
EUW1_7660640965,0,92,234,131,222,43,79,233,105,21,57
EUW1_7660022706,1,86,106,238,18,63,92,233,131,202,26
EUW1_7659978074,1,36,29,105,18,80,92,77,127,51,147
EUW1_7659940950,0,67,517,55,145,902,897,5,90,21,35
EUW1_7659241627,0,164,141,84,498,89,92,421,91,42,902
EUW1_7659196183,0,92,28,157,119,80,799,203,800,81,412
EUW1_7658849032,0,92,5,91,910,25,36,86,127,18,43
EUW1_7658795289,0,92,131,950,21,111,54,59,63,222,29
EUW1_7655037760,0,92,54,268,145,25,36,121,84,51,223
EUW1_7662209664,1,75,35,39,51,17,122,28,90,360,37
EUW1_7662164696,1,86,36,131,22,16,904,154,45,51,99
EUW1_7662109335,1,83,246,45,51,40,136,238,112,21,147
EUW1_7662060102,0,10,141,238,21,267,39,246,69,145,53
EUW1_7662003567,0,80,234,8,67,350,14,35,7,21,267
EUW1_7661908203,1,875,35,950,51,267,24,19,99,202,143
EUW1_7658878625,1,904,17,38,21,161,122,28,238,110,25
EUW1_7658822957,1,92,154,63,895,117,268,36,157,21,267
EUW1_7658761451,1,54,876,154,21,89,799,234,127,99,50
EUW1_7658691158,0,166,245,25,21,57,17,517,238,81,267
EUW1_7658641322,1,58,11,99,222,89,122,234,131,15,161
EUW1_7658582004,0,17,106,103,21,412,420,64,25,99,35
EUW1_7658111631,1,6,35,25,21,17,777,102,910,901,111
EUW1_7658073056,0,897,203,10,222,267,83,233,99,21,800
EUW1_7658033201,0,133,234,1,21,80,875,11,893,22,235
EUW1_7657986653,0,266,5,45,901,80,23,30,90,21,223
EUW1_7657929131,0,83,31,161,22,53,875,246,90,21,555
EUW1_7657874879,1,875,517,127,21,89,11,59,157,34,246
EUW1_7657837480,0,122,154,63,25,99,2,245,238,81,267
EUW1_7657766259,0,157,28,99,67,57,875,24,105,350,115
EUW1_7655902735,1,19,77,36,236,147,240,517,157,145,53
EUW1_7655877883,1,516,64,99,110,518,17,36,82,236,201
EUW1_7655853735,0,157,233,36,51,497,777,141,55,804,267
EUW1_7655821749,1,78,36,4,21,37,24,131,55,236,201
EUW1_7655124731,1,19,64,131,21,412,86,14,36,901,518
EUW1_7655075794,1,901,950,36,30,111,83,107,61,21,143
EUW1_7655026946,0,83,36,10,901,518,17,245,238,21,350
EUW1_7654998734,0,23,517,13,222,99,19,131,36,236,267
EUW1_7654947216,1,82,35,36,236,902,86,77,245,523,16
EUW1_7654915048,0,83,131,36,21,142,14,233,25,51,127
EUW1_7654888599,0,127,234,36,22,154,122,887,142,21,32
EUW1_7654874308,0,114,950,36,901,101,24,64,63,22,432
EUW1_7654831403,0,157,799,36,523,43,14,54,91,29,78
EUW1_7654815863,0,10,54,127,136,43,875,36,55,81,44
EUW1_7654786851,1,420,254,136,222,117,24,36,166,202,267
EUW1_7654521099,1,904,36,7,50,101,69,72,61,804,201
EUW1_7654487547,1,10,36,777,51,161,904,59,63,222,16
EUW1_7654424843,1,83,36,101,523,412,14,35,131,67,16
EUW1_7654303856,1,223,131,4,21,143,8,36,90,145,43
EUW1_7662292001,1,80,238,115,145,111,799,54,55,51,7
EUW1_7662282726,1,266,233,84,22,37,80,950,517,145,26
EUW1_7661983327,1,80,24,142,31,9,10,48,99,236,267
EUW1_7661573063,1,80,245,25,202,267,23,24,134,21,31
EUW1_7660831159,1,36,9,90,51,143,80,5,268,22,902
EUW1_7660673677,1,122,59,711,110,412,80,234,127,51,25
EUW1_7660244856,1,80,245,99,222,412,10,121,45,235,223
EUW1_7660195003,0,80,19,134,22,902,54,245,222,51,143
EUW1_7660040407,0,80,63,90,22,432,245,28,39,901,147
EUW1_7659858266,1,80,35,166,51,143,39,246,45,901,43
EUW1_7659810956,0,106,121,45,21,902,80,102,13,67,34
EUW1_7659487824,0,80,76,8,21,32,79,245,517,202,78
EUW1_7659468670,0,6,106,134,51,412,80,131,112,523,98
EUW1_7659256726,0,240,17,238,67,223,875,32,101,18,497
EUW1_7659189367,1,67,131,55,901,136,904,56,90,21,44
EUW1_7659124684,0,777,31,45,22,111,904,32,90,901,26
EUW1_7656976311,0,904,233,268,21,80,58,11,517,145,111
EUW1_7656960345,0,54,233,101,22,412,904,56,90,222,25
EUW1_7654572829,0,875,234,45,166,111,897,48,105,21,350
EUW1_7654547699,1,875,32,131,236,98,14,141,145,45,80
EUW1_7655838174,1,67,9,950,498,89,54,28,8,51,63
EUW1_7655808359,1,6,106,55,21,412,24,904,131,145,111
EUW1_7654422782,1,266,59,142,145,80,58,233,126,202,432
EUW1_7654365009,0,904,233,245,21,267,41,56,103,15,43
EUW1_7653749927,0,41,31,105,81,143,92,233,101,51,53
EUW1_7653628647,0,19,233,268,145,25,8,59,777,147,143
EUW1_7653395235,0,23,76,157,222,99,6,11,711,21,800
EUW1_7653371030,0,122,9,166,147,63,112,233,777,360,223
EUW1_7644630399,1,80,233,74,22,99,799,234,101,67,432
EUW1_7644592465,1,164,233,238,145,25,223,517,800,22,201
EUW1_7644062401,0,54,233,245,81,35,113,517,90,21,412
EUW1_7642993170,0,82,75,61,51,412,875,233,55,119,223
EUW1_7642941799,1,98,266,112,523,3,86,233,517,51,910
EUW1_7642874291,0,58,154,166,18,412,82,233,910,222,111
EUW1_7642814007,1,23,233,7,901,143,58,36,84,145,26
EUW1_7641875734,0,36,233,85,119,40,86,254,711,18,142
EUW1_7641816819,0,8,233,3,67,25,58,24,84,523,111
EUW1_7641756399,1,10,233,41,166,161,92,56,34,81,26
EUW1_7641334590,0,58,233,7,21,63,904,799,131,202,12
EUW1_7659130588,0,31,62,69,202,25,67,19,893,15,350
EUW1_7659049724,1,904,35,38,202,142,23,62,800,21,50
EUW1_7658998799,1,114,62,245,18,147,799,518,61,29,98
EUW1_7658939602,1,875,62,147,21,526,122,56,63,115,142
EUW1_7658863534,1,114,62,90,236,201,75,35,142,51,902
EUW1_7657902593,1,122,62,99,202,143,875,32,103,21,432
EUW1_7657815444,0,83,203,800,221,267,17,62,134,236,412
EUW1_7657752696,0,75,62,126,147,902,223,91,30,895,117
EUW1_7657293258,0,82,238,84,51,412,74,62,103,202,555
EUW1_7657248414,1,245,62,950,18,161,83,19,91,15,32
EUW1_7656048412,1,887,62,25,22,202,17,59,90,21,26
EUW1_7655771641,1,875,245,518,21,161,24,62,45,51,63
EUW1_7655717266,1,69,62,99,145,267,19,91,112,202,223
EUW1_7655658067,1,79,62,80,21,44,24,63,101,236,201
EUW1_7654835173,1,74,36,112,22,800,887,131,51,21,12
EUW1_7654804028,0,77,59,711,222,350,10,5,517,67,111
EUW1_7654775541,0,69,32,39,22,26,41,59,161,81,16
EUW1_7654520966,0,69,131,238,804,111,240,234,84,50,101
EUW1_7654481459,1,516,131,157,901,89,98,54,122,51,50
EUW1_7654427764,0,904,59,157,96,117,54,254,245,51,161
EUW1_7661480014,0,887,876,166,222,412,266,233,131,50,17
EUW1_7661266621,0,82,950,157,21,526,420,75,69,45,22
EUW1_7661201618,1,266,234,245,901,57,75,54,238,51,50
EUW1_7661157914,1,266,54,61,804,350,14,427,134,202,50
EUW1_7660110124,0,266,24,50,18,12,150,141,238,202,161
EUW1_7657430750,0,58,35,13,51,33,24,233,136,18,98
EUW1_7657263539,1,122,517,4,51,80,266,107,105,115,99
EUW1_7656693538,0,41,54,55,222,147,6,24,61,21,25
EUW1_7655717772,0,777,48,55,202,161,58,106,36,51,37
EUW1_7655651689,0,48,238,800,22,80,14,24,101,51,201
EUW1_7654904902,0,79,54,143,51,147,122,233,103,202,111
EUW1_7654831178,1,234,238,84,51,43,266,233,517,22,99
EUW1_7654296780,1,82,54,157,18,143,887,33,238,21,40
EUW1_7654211695,1,887,60,777,202,53,799,24,127,145,111
EUW1_7654154509,0,31,106,901,18,800,887,59,777,145,902
EUW1_7654078351,1,266,517,82,51,555,31,234,36,901,800
EUW1_7653614835,1,86,233,1,21,63,114,154,8,236,223
EUW1_7652644919,1,887,19,90,523,412,8,54,157,67,902
EUW1_7652572288,0,887,200,517,222,117,82,234,92,51,902
EUW1_7652524225,1,266,233,161,67,61,157,121,90,119,89
EUW1_7652970885,1,10,131,202,21,12,17,77,27,22,44
EUW1_7651505868,1,16,106,777,51,154,75,86,157,115,17
EUW1_7650043906,1,10,107,103,51,57,114,245,101,21,143
EUW1_7649985894,0,904,35,90,51,143,54,245,901,22,99
EUW1_7648838616,0,75,80,103,51,800,23,35,41,202,147
EUW1_7648775742,1,54,131,711,221,800,517,35,777,498,89
EUW1_7648646490,0,75,131,127,15,412,777,141,90,202,902
EUW1_7648581476,1,98,11,105,50,37,27,35,8,523,12
EUW1_7633085107,1,420,35,112,901,267,106,141,103,523,526
EUW1_7633032144,1,420,799,157,804,161,114,254,105,145,555
EUW1_7628491381,1,86,64,238,115,35,516,62,55,51,25
EUW1_7628359855,0,24,887,91,110,89,223,5,800,21,78
EUW1_7627759709,0,79,19,103,22,555,10,80,105,21,235
EUW1_7627717698,1,50,904,4,96,117,54,238,99,222,16
EUW1_7627666694,0,887,517,910,221,117,86,54,18,804,63
EUW1_7616564435,0,897,64,893,22,117,86,234,84,221,202
EUW1_7616519408,0,804,517,11,42,497,122,24,777,18,25
EUW1_7616145006,1,48,56,134,222,63,86,28,101,22,98
EUW1_7616086802,0,86,875,29,222,51,54,24,55,202,517
EUW1_7660061555,0,777,131,3,51,29,24,517,238,67,63
EUW1_7659998078,0,82,154,45,18,902,266,17,800,222,412
EUW1_7659948909,1,86,233,45,145,432,875,102,517,15,267
EUW1_7658021872,1,122,266,38,110,89,17,234,61,222,201
EUW1_7657966288,1,86,28,238,498,235,901,107,45,39,117
EUW1_7657885911,1,54,234,103,50,350,86,59,136,202,43
EUW1_7657809256,0,86,234,901,804,161,83,59,90,96,16
EUW1_7655500575,1,799,9,39,18,902,17,141,91,21,800
EUW1_7655428744,0,887,54,157,222,111,83,517,136,145,117
EUW1_7655369301,0,86,68,893,202,25,3,104,122,21,902
EUW1_7654243374,1,54,141,90,202,101,17,56,55,21,53
EUW1_7654166851,0,114,11,90,202,902,17,141,103,51,40
EUW1_7652774721,1,17,64,3,119,43,76,5,161,51,111
EUW1_7649985895,0,266,19,34,222,902,86,11,131,67,80
EUW1_7649945318,1,86,106,134,236,267,57,19,90,21,63
EUW1_7649855435,1,17,131,777,21,201,67,24,3,804,235
EUW1_7649771488,0,223,234,166,901,60,86,9,777,67,63
EUW1_7649698488,1,901,107,245,202,44,75,91,61,50,223
EUW1_7649641055,1,901,131,157,81,17,2,82,55,523,26
EUW1_7649598399,1,17,238,800,236,201,516,64,157,21,57
EUW1_7662255126,0,133,32,910,51,267,141,35,238,222,16
EUW1_7662233129,0,10,238,112,895,235,24,36,34,222,99
EUW1_7662192278,1,122,5,7,222,53,13,246,99,81,555
EUW1_7662160753,0,50,54,99,22,267,17,64,150,67,37
EUW1_7662094120,1,17,254,34,18,63,36,32,38,51,888
EUW1_7662042846,1,50,56,112,145,412,36,904,103,21,80
EUW1_7661594227,1,127,266,90,51,143,84,141,13,145,44
EUW1_7661560900,0,141,33,103,119,44,82,233,777,145,147
EUW1_7661494517,0,266,200,45,202,412,98,60,69,236,267
EUW1_7661435594,1,75,234,157,51,412,27,30,54,21,63
EUW1_7660701864,1,78,11,103,202,26,82,59,81,29,145
EUW1_7660625942,0,31,126,910,202,40,83,59,85,145,17
EUW1_7659971843,0,950,5,122,67,40,6,121,103,145,50
EUW1_7659919238,0,266,33,50,18,89,516,234,81,21,53
EUW1_7659869203,1,233,20,10,21,53,41,876,84,202,26
EUW1_7659833651,0,82,56,134,51,63,36,19,800,222,45
EUW1_7659472531,0,420,234,134,18,223,107,11,90,202,45
EUW1_7659449976,0,92,24,134,81,142,50,19,157,21,267
EUW1_7659446180,1,27,141,238,21,50,777,113,103,800,40
EUW1_7571703840,0,86,106,134,115,89,48,113,518,22,25
EUW1_7570671220,1,2,234,84,498,223,122,106,8,45,147
EUW1_7570591574,1,875,245,45,901,902,86,63,55,236,267
EUW1_7570528754,1,122,63,157,77,3,48,876,55,51,111
EUW1_7570470512,0,86,106,110,51,201,122,131,161,202,147
EUW1_7570456093,0,777,59,517,21,147,86,63,103,110,37
EUW1_7570175878,0,82,63,799,222,412,74,77,238,22,99
EUW1_7569476957,0,86,63,90,51,50,254,121,711,110,143
EUW1_7569138092,1,82,62,950,51,555,86,63,7,360,800
EUW1_7569097468,0,78,31,45,21,201,36,63,10,51,53
EUW1_7568781247,0,36,234,84,222,111,86,63,131,51,25
EUW1_7568338365,0,133,876,7,21,518,86,63,58,901,161
EUW1_7568272505,0,114,154,103,29,902,86,63,105,22,267
EUW1_7568179075,0,23,245,3,96,267,86,63,61,895,412
EUW1_7568166536,1,114,24,711,202,80,122,63,11,18,25
EUW1_7567844398,0,164,245,45,222,25,58,63,105,51,235
EUW1_7614298627,0,36,131,126,523,412,157,24,101,222,25
EUW1_7614261045,0,82,54,777,901,50,904,203,112,360,89
EUW1_7613663394,1,904,19,268,51,99,14,60,8,67,40
EUW1_7612372930,0,50,904,238,429,147,122,32,103,51,80
EUW1_7612048981,1,68,48,800,21,432,904,9,61,81,63
EUW1_7610895291,0,36,11,105,202,201,86,24,96,145,111
EUW1_7610666640,1,893,266,90,15,902,82,254,61,804,117
EUW1_7610443269,1,904,254,55,236,432,82,516,99,29,350
EUW1_7609361873,0,41,91,103,804,800,83,105,950,21,89
EUW1_7587816331,1,799,24,134,18,432,79,876,39,67,902
EUW1_7573120574,0,875,106,238,131,117,69,35,893,51,412
EUW1_7559935079,1,82,76,24,901,555,157,234,131,81,147
EUW1_7559885320,0,122,60,126,29,117,54,121,101,51,143
EUW1_7538267459,1,14,234,517,235,267,54,80,84,110,117
EUW1_7538201811,1,14,234,893,498,526,36,106,99,18,117
EUW1_7538145942,1,41,98,99,360,117,157,233,79,145,105
EUW1_7533534913,1,122,20,25,804,111,60,141,45,21,117
EUW1_7524879830,1,875,234,131,202,63,114,33,61,143,117
EUW1_7524838679,1,74,77,101,804,117,876,24,145,22,43
EUW1_7661398816,1,799,233,127,119,117,41,33,131,22,89
EUW1_7661351149,1,92,126,29,21,98,82,233,711,498,89
EUW1_7660624531,0,904,56,58,51,60,122,233,7,67,35
EUW1_7659225085,0,67,82,25,222,267,10,102,41,134,875
EUW1_7659170699,0,2,120,31,236,101,86,233,112,222,267
EUW1_7659118816,0,875,82,246,222,902,86,62,131,51,25
EUW1_7652462019,1,904,141,157,893,99,122,233,245,119,16
EUW1_7652403294,1,133,33,84,21,89,82,233,103,222,201
EUW1_7650840842,1,106,24,800,222,99,86,233,84,29,235
EUW1_7650768830,0,904,107,518,804,89,54,233,85,202,267
EUW1_7649774342,0,31,876,157,523,497,86,517,238,18,35
EUW1_7649716290,1,2,234,893,21,902,876,91,950,222,43
EUW1_7649650804,1,887,131,800,235,223,36,233,136,115,89
EUW1_7649605131,0,82,141,131,222,101,39,233,800,901,111
EUW1_7649272508,1,24,233,74,804,35,106,245,141,67,497
EUW1_7649234087,0,114,64,3,51,800,54,233,136,18,902
EUW1_7648859638,1,8,54,112,22,147,36,233,45,222,16
EUW1_7648799168,0,83,233,13,222,147,800,24,157,81,142
EUW1_7648411216,1,17,131,41,222,902,64,141,45,901,89
EUW1_7648350159,0,11,32,777,67,111,31,35,115,22,40
EUW1_7638587112,0,39,54,245,51,555,36,200,142,67,16
EUW1_7638206347,0,420,200,10,523,143,24,59,103,21,518
EUW1_7638189923,0,33,121,127,81,43,777,200,50,67,267
EUW1_7638183101,1,82,421,238,51,99,24,200,90,222,518
EUW1_7638170973,0,904,200,103,21,101,86,92,45,901,80
EUW1_7638017942,1,82,131,58,29,117,86,200,7,42,432
EUW1_7637936857,0,122,131,910,222,98,904,233,50,18,63
EUW1_7637889556,1,122,2,800,221,50,904,131,136,51,89
EUW1_7637793672,0,875,200,8,360,412,17,131,126,222,78
EUW1_7637697617,0,875,131,90,21,111,516,200,127,895,50
EUW1_7637578613,0,54,904,518,498,25,10,200,55,901,117
EUW1_7637366453,0,127,104,55,67,267,54,200,800,202,60
EUW1_7636290234,0,799,131,54,67,117,86,28,127,18,57
EUW1_7636000044,0,113,32,85,22,161,8,200,245,51,99
EUW1_7635791278,0,34,200,516,18,117,876,234,901,145,111
EUW1_7635766568,1,114,131,245,901,267,19,121,112,81,63
EUW1_7635652498,1,14,203,90,21,235,83,200,99,901,267
EUW1_7635608310,1,39,54,103,202,235,24,131,136,523,40
EUW1_7635235244,0,157,9,777,21,25,41,200,131,523,267
EUW1_7635174234,0,893,11,112,21,32,8,200,50,145,267
EUW1_7646945398,1,23,126,69,51,17,36,113,34,21,800
EUW1_7646906221,1,19,517,103,15,50,6,154,13,21,111
EUW1_7634294619,0,904,233,54,21,63,82,59,134,51,223
EUW1_7599257650,1,86,36,115,15,267,266,5,800,67,902
EUW1_7598616306,1,157,5,61,901,235,14,24,25,81,99
EUW1_7595734578,0,133,35,3,51,412,54,106,99,22,63
EUW1_7579360480,0,54,254,61,21,37,150,234,84,15,89
EUW1_7579325947,0,41,104,268,202,223,14,17,136,18,25
EUW1_7578786479,0,157,141,268,221,412,14,131,61,145,555
EUW1_7578732463,0,8,141,127,804,412,86,11,268,51,43
EUW1_7578662383,1,86,876,55,202,143,31,950,61,804,412
EUW1_7578614111,1,39,106,517,119,22,54,56,61,145,117
EUW1_7578116766,1,83,30,3,222,902,104,200,84,115,54
EUW1_7577633376,0,58,254,103,804,432,516,56,45,15,63
EUW1_7576617871,1,516,141,268,67,117,122,143,910,895,25
EUW1_7574270473,1,98,203,238,67,800,14,200,245,360,53
EUW1_7571824317,1,98,11,75,901,80,17,113,238,235,800
EUW1_7571796703,1,157,245,268,222,555,122,62,36,45,223
EUW1_7571746104,1,17,246,268,202,223,8,11,84,523,50
EUW1_7649748555,0,114,106,39,51,555,10,5,99,360,60
EUW1_7649693727,0,2,131,84,221,432,80,106,4,51,50
EUW1_7579944318,0,150,120,238,51,117,14,110,3,145,101
EUW1_7579081518,0,54,25,893,901,235,83,24,38,236,267
EUW1_7578811033,1,133,24,711,236,518,266,91,55,51,412
EUW1_7578723008,0,14,24,7,18,25,114,233,136,21,111
EUW1_7578065268,1,420,20,90,145,147,58,102,112,222,201
EUW1_7578036632,1,75,24,91,236,98,92,11,131,67,16
EUW1_7577645978,0,875,24,103,804,63,82,62,101,51,99
EUW1_7577635598,0,516,245,134,222,35,80,82,45,22,101
EUW1_7577264862,1,92,24,61,523,147,122,80,105,804,201
EUW1_7577149370,0,19,106,246,21,143,875,24,54,15,17
EUW1_7577108669,0,92,32,8,51,223,85,106,161,29,555
EUW1_7577006666,0,39,141,246,119,902,36,24,711,202,555
EUW1_7576521324,1,133,19,61,360,518,516,24,103,498,902
EUW1_7575840465,1,893,5,22,96,142,420,24,105,119,25
EUW1_7574689771,0,17,35,112,18,78,14,950,910,96,555
EUW1_7574170193,1,36,11,105,51,117,39,24,245,22,223
EUW1_7574098334,0,85,24,236,51,117,114,517,84,81,267
EUW1_7660374055,0,150,141,38,236,267,420,32,61,498,888
EUW1_7659704620,1,23,24,157,901,35,122,238,800,29,350
EUW1_7659659871,0,114,11,61,90,223,86,904,7,15,267
EUW1_7659634148,0,777,131,950,222,101,17,11,112,18,497
EUW1_7659610281,0,74,11,131,145,875,157,19,45,222,117
EUW1_7658755126,1,145,11,103,21,267,75,79,39,81,99
EUW1_7658685252,1,14,11,42,145,147,887,234,103,18,201
EUW1_7658144235,1,77,19,10,81,432,24,64,112,51,267
EUW1_7658129485,0,31,59,103,21,89,24,104,245,18,40
EUW1_7658097330,1,82,141,238,29,267,2,427,910,360,101
EUW1_7658034928,0,904,107,61,51,99,106,33,64,21,63
EUW1_7657969960,0,110,32,45,429,80,83,234,893,22,63
EUW1_7655836084,0,83,141,910,29,50,48,78,84,21,888
EUW1_7655801034,0,10,203,136,51,50,39,904,45,222,201
EUW1_7655792498,0,80,32,127,51,50,86,517,84,222,201
EUW1_7644399731,1,875,17,517,222,518,114,19,90,21,22
EUW1_7644349055,1,68,36,136,202,800,17,19,90,29,21
EUW1_7643121077,0,17,154,134,119,53,902,9,157,21,143
EUW1_7643060225,1,24,876,90,119,518,799,517,43,901,111
EUW1_7642970699,1,31,106,45,21,32,875,19,54,29,555
EUW1_7662289896,1,74,28,904,81,12,11,17,238,145,78
EUW1_7662289728,1,84,107,134,31,80,19,121,238,202,25
EUW1_7662279595,1,24,14,38,804,99,67,200,69,901,80
EUW1_7662260890,1,54,11,800,51,17,80,266,238,134,16
EUW1_7662241852,0,133,266,54,21,432,131,28,157,145,101
EUW1_7662136347,1,103,77,90,21,143,86,122,3,901,99
EUW1_7662093153,1,420,122,3,18,89,75,56,134,202,37
EUW1_7662038113,0,223,11,84,21,555,427,122,3,222,25
EUW1_7661963928,1,86,76,91,236,267,54,107,517,51,53
EUW1_7661890831,0,799,107,45,222,9,14,59,800,236,350
EUW1_7661821718,0,86,107,136,15,143,2,876,893,360,111
EUW1_7661744211,0,83,104,800,81,432,19,950,142,523,497
EUW1_7659461359,0,23,104,800,360,111,904,203,4,901,16
EUW1_7659445687,1,799,104,38,67,50,904,25,157,804,101
EUW1_7659415421,1,86,104,45,119,154,58,36,55,222,904
EUW1_7659393205,0,114,62,13,51,412,74,107,38,110,904
EUW1_7657373107,0,82,64,103,523,111,897,234,45,804,53
EUW1_7657366461,0,86,107,34,99,202,904,56,55,145,497
EUW1_7657327994,0,48,104,61,81,12,98,245,157,51,518
EUW1_7657291280,0,122,30,134,895,89,17,24,25,110,80
EUW1_7661698439,0,875,203,157,222,201,10,32,92,51,99
EUW1_7660256751,0,17,131,893,360,267,82,234,157,21,412
EUW1_7660196966,0,266,517,238,122,875,68,11,777,51,89
EUW1_7658982541,0,157,24,517,50,875,122,56,134,221,99
EUW1_7658907417,1,10,141,246,21,111,50,77,800,22,875
EUW1_7658844936,0,24,234,517,202,75,83,141,13,157,875
EUW1_7658786285,1,82,104,103,360,57,2,5,13,81,875
EUW1_7658578525,1,122,54,161,222,555,887,234,145,523,201
EUW1_7658524063,1,904,200,950,202,143,92,30,134,119,555
EUW1_7658160404,1,75,59,103,119,875,14,131,8,498,99
EUW1_7658142165,0,86,904,517,202,555,19,24,131,18,43
EUW1_7657949571,1,266,24,45,29,267,36,238,84,523,111
EUW1_7657888756,0,875,33,268,145,40,36,35,245,222,518
EUW1_7657652903,1,75,121,74,222,117,36,54,112,81,43
EUW1_7657519570,0,875,11,112,21,89,36,31,99,81,40
EUW1_7657460448,0,150,75,800,50,25,122,876,4,145,555
EUW1_7657433560,0,39,234,134,51,99,875,56,103,21,201
EUW1_7657386646,0,104,234,101,901,902,157,122,134,110,555
EUW1_7657224239,0,875,24,142,221,555,122,56,4,51,43
EUW1_7657186163,1,122,904,8,498,497,82,23,84,21,25
EUW1_7583897951,0,799,76,84,18,117,74,120,134,51,26
EUW1_7582818551,1,114,19,7,222,25,82,56,90,21,164
EUW1_7582767941,1,897,24,112,110,99,67,19,84,119,25
EUW1_7575600677,1,17,11,711,202,63,114,19,38,145,53
EUW1_7574413967,0,223,233,127,51,45,164,19,105,202,89
EUW1_7574403765,0,875,246,103,81,432,54,19,245,145,99
EUW1_7574365259,0,17,76,7,202,54,36,32,711,96,161
EUW1_7574304046,1,36,234,58,145,25,875,19,101,523,105
EUW1_7574256464,0,82,246,777,202,80,86,19,112,51,25
EUW1_7574170333,1,92,876,910,360,111,133,19,777,21,25
EUW1_7571971403,1,24,234,43,81,63,777,19,101,143,50
EUW1_7567474531,1,86,106,3,498,21,10,19,157,136,45
EUW1_7567441076,0,54,245,3,145,4,82,76,157,235,99
EUW1_7561408659,0,39,76,901,110,432,98,19,711,202,143
EUW1_7561379107,1,122,19,103,110,25,10,24,161,22,412
EUW1_7561340424,0,86,76,157,222,54,80,32,43,21,235
EUW1_7560956499,0,122,76,26,51,526,950,106,893,901,16
EUW1_7559912133,1,86,76,61,21,98,82,106,901,22,32
EUW1_7619707176,0,420,121,84,901,25,10,238,136,800,44
EUW1_7619654118,0,41,19,910,21,235,27,517,45,236,267
EUW1_7618277074,1,23,33,82,21,57,41,107,112,145,555
EUW1_7618207112,1,122,60,63,21,89,41,9,800,901,267
EUW1_7617546828,0,41,876,112,895,35,54,5,26,236,235
EUW1_7617499665,0,41,904,4,221,350,122,64,134,360,555
EUW1_7612374504,1,41,131,8,145,111,98,254,910,222,350
EUW1_7612277377,1,904,234,166,804,800,41,427,13,51,267
EUW1_7612232010,1,41,11,777,67,99,39,517,136,145,350
EUW1_7612146706,0,41,113,950,236,3,23,154,142,18,267
EUW1_7609818197,1,904,5,893,901,267,41,92,517,222,78
EUW1_7609746244,0,41,904,99,21,111,48,56,245,29,117
EUW1_7609662703,1,41,799,101,22,43,68,517,518,21,432
EUW1_7609480485,0,41,131,777,202,60,58,80,517,110,267
EUW1_7609344117,0,10,113,45,145,40,41,876,893,15,61
EUW1_7609289995,1,86,35,101,22,117,41,141,238,21,25
EUW1_7609224742,1,41,234,105,142,267,58,131,157,21,99
EUW1_7608527330,1,41,19,85,236,267,157,234,131,222,902
EUW1_7608515396,0,122,24,105,51,432,41,233,34,22,267
EUW1_7608395747,1,41,113,101,236,902,122,9,202,96,350
EUW1_7633972097,0,39,233,45,51,25,223,141,90,21,111
EUW1_7633935732,1,133,77,800,777,902,54,233,8,21,555
EUW1_7611062233,1,8,17,777,67,432,420,233,711,901,16
EUW1_7589033656,0,799,56,800,901,143,122,233,161,22,101
EUW1_7588978173,1,54,131,61,202,43,82,233,901,32,111
EUW1_7573135287,0,98,35,101,804,555,82,246,84,51,110
EUW1_7573129468,0,24,78,157,51,432,17,200,517,804,267
EUW1_7572209973,1,80,233,238,222,161,887,48,136,51,432
EUW1_7569879676,1,17,233,90,901,25,266,32,10,21,111
EUW1_7569842127,1,122,233,799,360,101,85,254,131,51,12
EUW1_7569836485,1,74,5,7,804,412,122,233,103,81,99
EUW1_7556639287,0,122,19,103,222,101,360,254,61,51,99
EUW1_7556590780,1,24,200,238,145,412,240,35,127,51,37
EUW1_7534319163,1,36,32,1,202,99,34,19,7,18,60
EUW1_7534275300,1,266,79,110,21,89,6,141,901,51,142
EUW1_7534240452,1,67,32,131,22,235,36,427,50,51,412
EUW1_7528291738,1,150,876,99,202,89,58,106,84,51,555
EUW1_7524590654,0,106,19,101,202,432,31,5,711,895,111
EUW1_7524534333,1,122,19,84,202,34,114,27,55,81,350
EUW1_7651318193,0,10,20,39,202,63,68,24,64,50,143
EUW1_7651265757,0,54,20,800,202,234,75,28,45,804,432
EUW1_7647364636,1,11,20,84,21,201,122,245,55,67,113
EUW1_7647069980,1,904,20,157,236,350,122,246,55,145,4
EUW1_7646063133,0,11,77,34,29,50,904,20,112,901,888
EUW1_7646039864,1,24,131,3,21,35,6,20,112,67,79
EUW1_7645959078,1,875,62,134,81,27,54,20,112,222,432
